z_init;mu_z0;mu_z1;seed;d;sdmu;n_small;n_large;Csurv;Bsurv;Cfec;Bfec;baseline_mortality;s_small;s_large;p_large;n_patches;time;z_small;varz_small;z_large;varz_large;n;freq_largefile
0;0.01;0.01;1707345567;0.5;0.01;5;5;0;0;1;2.95526;0.947895;0.2;0.9;0.181818;500;100000;-0.00063502;0.00111166;0.00199692;0.000111136;2500;0.164./sim_patch_size_25_01_2024_213940_365
0;0.01;0.01;2167985623;0.5;0.01;5;5;0;0;1;3.69158;0.947895;0.2;0.9;0.181818;500;100000;-0.00103353;0.000403804;0.0019085;0.000425232;2500;0.194./sim_patch_size_25_01_2024_213940_366
0;0.01;0.01;4243232933;0.5;0.01;5;5;0;0;1;4.42789;0.947895;0.2;0.9;0.181818;500;100000;-0.00116747;0.000412397;0.00169406;0.000793645;2500;0.196./sim_patch_size_25_01_2024_213940_367
0;0.01;0.01;3391254484;0.5;0.01;5;5;0;0;1;5.16421;0.947895;0.2;0.9;0.181818;500;100000;0.000508227;0.000649773;0.000429765;0.000809589;2500;0.18./sim_patch_size_25_01_2024_213940_368
0;0.01;0.01;81350478;0.5;0.01;5;5;0;0;1;5.90053;0.947895;0.2;0.9;0.181818;500;100000;0.000984285;0.000815361;0.00063394;0.000948236;2500;0.148./sim_patch_size_25_01_2024_213940_369
0;0.01;0.01;2716138737;0.5;0.01;5;5;0;0;1;6.63684;0.947895;0.2;0.9;0.181818;500;100000;0.00122074;0.000950026;0.000737814;0.000779244;2500;0.2./sim_patch_size_25_01_2024_213940_370
0;0.01;0.01;2417877718;0.5;0.01;5;5;0;0;1;7.37316;0.947895;0.2;0.9;0.181818;500;100000;0.00137717;0.000573948;0.000579021;0.000739801;2500;0.174./sim_patch_size_25_01_2024_213940_371
0;0.01;0.01;3950296390;0.5;0.01;5;5;0;0;1;8.10947;0.947895;0.2;0.9;0.181818;500;100000;0.00152798;0.00248748;0.000479297;0.000543025;2500;0.206./sim_patch_size_25_01_2024_213940_372
0;0.01;0.01;935841929;0.5;0.01;5;5;0;0;1;8.84579;0.947895;0.2;0.9;0.181818;500;100000;0.00148373;0.000586094;0.000553084;0.00271793;2500;0.172./sim_patch_size_25_01_2024_213940_373
0;0.01;0.01;3131222852;0.5;0.01;5;5;0;0;1;9.58211;0.947895;0.2;0.9;0.181818;500;100000;0.0017694;0.00264849;0.000564509;0.000398781;2500;0.196./sim_patch_size_25_01_2024_213940_374
0;0.01;0.01;3639235763;0.5;0.01;5;5;0;0;1;10.3184;0.947895;0.2;0.9;0.181818;500;100000;0.00173748;0.000530014;0.00071408;0.00136427;2500;0.168./sim_patch_size_25_01_2024_213940_375
0;0.01;0.01;2939030550;0.5;0.01;5;5;0;0;1;11.0547;0.947895;0.2;0.9;0.181818;500;100000;0.00171988;0.00223793;0.000628435;0.00383602;2500;0.218./sim_patch_size_25_01_2024_213940_376
0;0.01;0.01;3002972970;0.5;0.01;5;5;0;0;1;11.7911;0.947895;0.2;0.9;0.181818;500;100000;0.00177628;0.0006122;0.000388067;0.00600583;2500;0.21./sim_patch_size_25_01_2024_213940_377
0;0.01;0.01;2243073674;0.5;0.01;5;5;0;0;1;12.5274;0.947895;0.2;0.9;0.181818;500;100000;0.00180075;0.000940984;0.000488051;0.000509081;2500;0.176./sim_patch_size_25_01_2024_213940_378
0;0.01;0.01;453356857;0.5;0.01;5;5;0;0;1;13.2637;0.947895;0.2;0.9;0.181818;500;100000;0.00173691;0.000547735;0.000649011;0.00131675;2500;0.202./sim_patch_size_25_01_2024_213940_379
0;0.01;0.01;3989038102;0.5;0.01;5;5;0;0;1;14;0.947895;0.2;0.9;0.181818;500;100000;0.00191203;0.00111355;0.00062196;0.00116368;2500;0.158./sim_patch_size_25_01_2024_213940_380
0;0.01;0.01;3656932343;0.5;0.01;5;5;0;0;1;0.01;1;0.2;0.9;0.181818;500;100000;-0.00199656;0.000100509;-0.00121145;0.000862869;2500;0.168./sim_patch_size_25_01_2024_213940_381
0;0.01;0.01;2150709115;0.5;0.01;5;5;0;0;1;0.746316;1;0.2;0.9;0.181818;500;100000;-0.00199713;9.36198e-05;0.000199101;0.00312218;2500;0.174./sim_patch_size_25_01_2024_213940_382
0;0.01;0.01;1545873400;0.5;0.01;5;5;0;0;1;1.48263;1;0.2;0.9;0.181818;500;100000;-0.00102526;1.23113;0.00171589;1.25841;2500;0.176./sim_patch_size_25_01_2024_213940_383
0;0.01;0.01;3838105229;0.5;0.01;5;5;0;0;1;2.21895;1;0.2;0.9;0.181818;500;100000;-0.00033332;0.00137115;0.00199046;0.000428632;2500;0.15./sim_patch_size_25_01_2024_213940_384
0;0.01;0.01;3550768558;0.5;0.01;5;5;0;0;1;2.95526;1;0.2;0.9;0.181818;500;100000;-0.000626957;0.000502043;0.00199;0.000424401;2500;0.184./sim_patch_size_25_01_2024_213940_385
0;0.01;0.01;159810838;0.5;0.01;5;5;0;0;1;3.69158;1;0.2;0.9;0.181818;500;100000;-0.00102282;0.000921316;0.00198886;0.000401131;2500;0.154./sim_patch_size_25_01_2024_213940_386
0;0.01;0.01;1092673733;0.5;0.01;5;5;0;0;1;4.42789;1;0.2;0.9;0.181818;500;100000;-0.00121568;0.00124727;0.00158191;0.000592871;2500;0.176./sim_patch_size_25_01_2024_213940_387
0;0.01;0.01;3073227213;0.5;0.01;5;5;0;0;1;5.16421;1;0.2;0.9;0.181818;500;100000;0.00040996;0.000898975;0.000289048;0.00244514;2500;0.172./sim_patch_size_25_01_2024_213940_388
0;0.01;0.01;147357118;0.5;0.01;5;5;0;0;1;5.90053;1;0.2;0.9;0.181818;500;100000;0.000979494;0.00112672;0.000677459;0.00226715;2500;0.17./sim_patch_size_25_01_2024_213940_389
0;0.01;0.01;3895128739;0.5;0.01;5;5;0;0;1;6.63684;1;0.2;0.9;0.181818;500;100000;0.00129474;0.00463381;0.000788939;0.00229409;2500;0.188./sim_patch_size_25_01_2024_213940_390
0;0.01;0.01;2354480269;0.5;0.01;5;5;0;0;1;7.37316;1;0.2;0.9;0.181818;500;100000;0.00138179;0.000843168;0.000675149;0.000342012;2500;0.156./sim_patch_size_25_01_2024_213940_391
0;0.01;0.01;2341637422;0.5;0.01;5;5;0;0;1;8.10947;1;0.2;0.9;0.181818;500;100000;0.00148693;0.000566616;0.000736178;0.000768927;2500;0.16./sim_patch_size_25_01_2024_213940_392
0;0.01;0.01;1138135694;0.5;0.01;5;5;0;0;1;8.84579;1;0.2;0.9;0.181818;500;100000;0.00155126;0.000444636;0.000563731;0.000741803;2500;0.178./sim_patch_size_25_01_2024_213940_393
0;0.01;0.01;956681705;0.5;0.01;5;5;0;0;1;9.58211;1;0.2;0.9;0.181818;500;100000;0.00162949;0.000404679;0.000492991;0.000989808;2500;0.156./sim_patch_size_25_01_2024_213940_394
0;0.01;0.01;414471741;0.5;0.01;5;5;0;0;1;10.3184;1;0.2;0.9;0.181818;500;100000;0.0017922;0.00207086;0.000721287;0.00103624;2500;0.186./sim_patch_size_25_01_2024_213940_395
0;0.01;0.01;1127859842;0.5;0.01;5;5;0;0;1;11.0547;1;0.2;0.9;0.181818;500;100000;0.00193499;0.000889099;0.000499746;0.000559885;2500;0.184./sim_patch_size_25_01_2024_213940_396
0;0.01;0.01;3216706954;0.5;0.01;5;5;0;0;1;11.7911;1;0.2;0.9;0.181818;500;100000;0.00195339;0.00194631;0.000608799;0.00126004;2500;0.16./sim_patch_size_25_01_2024_213940_397
0;0.01;0.01;2133122812;0.5;0.01;5;5;0;0;1;12.5274;1;0.2;0.9;0.181818;500;100000;0.00189819;0.00116774;0.000817472;0.000547414;2500;0.194./sim_patch_size_25_01_2024_213940_398
0;0.01;0.01;877872071;0.5;0.01;5;5;0;0;1;13.2637;1;0.2;0.9;0.181818;500;100000;0.00189793;0.00173905;0.000649998;0.00130821;2500;0.2./sim_patch_size_25_01_2024_213940_399
0;0.01;0.01;3789381491;0.5;0.01;5;5;0;0;1;14;1;0.2;0.9;0.181818;500;100000;0.00185677;0.000699703;0.00060026;0.00312571;2500;0.18./sim_patch_size_25_01_2024_213940_400
